,PV(kW),Load(kW)
965,"[  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.   13.1  19.6  34.9  27.2  41.5  62.1  62.4 134.9 144.9
 265.1 348.8 267.8 368.4 414.  529.2 701.5 495.8 599.3 637.9 309.4 839.3
 861.7 877.5 855.3 864.3 748.1 686.4 870.3 765.2 334.4 875.4 641.  443.2
 523.8 470.6 809.4 561.6 707.5 742.6 590.  781.  867.4 798.5 649.4 775.9
 368.2 301.2 630.2 514.8 498.3 558.5 350.9 300.1 193.  107.  114.9 156.1
 384.  275.3 117.8 111.2  63.3  38.3  38.   14.7  27.4  26.5  24.1   0.
   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0. ]","[111.2 140.6 142.1 104.8  86.1 141.3 150.8 110.6 120.5  92.9  93.9  93.3
  86.8  84.  105.9 103.3  78.6  98.6 100.6 104.  122.3  69.9  92.8  82.8
 150.3 167.3 173.6 167.2 259.7 387.  405.7 319.7 305.3 465.9 276.4 256.6
 279.3 410.1 321.5 236.9 344.4 419.8 275.8 227.4 283.5 258.8 303.4 306.2
 350.1 330.7 211.9 226.5 300.8 228.1 310.1 234.6 253.1 296.7 355.8 372.5
 309.3 320.3 338.2 281.5 431.5 340.6 356.6 398.2 634.6 458.4 664.6 582.9
 586.6 584.4 705.8 434.5 566.4 602.4 649.8 467.5 710.9 583.4 559.  500.8
 641.6 765.  555.4 577.2 433.2 631.9 396.7 489.7 408.5 299.4 314.3 197.3]"
966,"[  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.   13.   20.2  35.   28.4  43.5  66.3  69.7 118.6 123.5
 286.  360.9 301.8 350.8 412.7 619.6 683.6 481.4 612.6 609.7 265.6 864.5
 835.6 930.2 723.3 792.5 793.9 835.2 700.5 744.1 465.7 829.1 789.5 437.1
 566.1 439.7 743.9 584.5 534.4 766.4 747.3 907.6 775.7 823.4 849.1 605.5
 536.1 390.  652.  570.5 584.2 502.2 326.3 289.1 180.7  99.4 119.6 138.6
 288.6 259.2 110.4  93.2  74.6  37.3  33.6  15.9  26.1  26.9  28.6   0.
   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0. ]","[101.8 147.2 141.3 104.9  92.7 131.7 134.2 128.5 119.2  85.6  89.5  95.4
  93.7  96.6 107.1  91.1  80.5 123.1  77.  106.  117.8  81.1  85.2 104.1
 150.8 172.6 191.6 205.2 270.1 274.2 358.  364.5 307.9 456.9 341.4 214.6
 297.8 342.9 289.1 283.5 334.9 382.5 287.4 278.6 333.2 299.4 295.9 331.8
 304.4 332.8 219.6 205.  227.6 234.3 238.  275.4 258.1 328.8 337.  311.9
 353.  294.8 284.3 347.9 401.8 410.  355.7 438.8 562.6 448.7 626.1 579.
 547.4 620.3 564.7 462.4 504.3 547.3 688.  428.7 604.2 548.2 528.6 449.
 775.  768.1 678.6 505.6 514.7 487.6 396.1 390.7 387.7 340.5 303.1 223.4]"
967,"[  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.   12.9  23.8  32.3  30.1  52.6  54.9  53.3 150.8 159.1
 298.3 370.9 311.  359.5 491.3 650.8 596.4 486.1 594.4 519.8 348.2 661.3
 634.1 639.3 746.6 775.  636.5 765.8 677.9 787.  431.2 720.  754.1 560.7
 649.7 433.6 935.  601.3 661.9 752.5 777.9 763.4 698.  788.4 843.2 714.6
 418.3 385.4 589.  577.4 583.  544.5 328.5 292.1 168.   91.2 141.5 151.
 305.1 252.9 109.7  91.5  58.7  31.3  40.   16.5  26.2  30.   26.    0.
   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0. ]","[114.8 122.4 139.8 100.7  87.  133.6 153.8 123.5 146.5 106.9  86.5  92.5
 110.1  95.8  81.2 102.7  97.4 101.1  89.2  91.8 118.4  72.4 109.8  77.4
 171.5 145.7 170.  209.4 245.  274.7 344.1 434.4 318.8 414.2 329.4 263.7
 313.2 390.8 298.4 283.1 328.5 448.9 308.7 258.6 320.6 290.7 230.3 316.4
 263.1 295.5 174.9 267.3 217.4 238.7 258.3 242.3 263.4 256.  380.  363.6
 316.6 440.2 321.3 354.8 373.9 358.  288.6 408.9 623.9 406.6 563.7 503.7
 514.9 566.6 651.3 446.  409.3 576.  732.9 450.9 587.8 534.2 564.9 460.2
 774.9 639.  626.3 523.9 597.5 589.3 407.1 364.3 408.7 342.  320.7 225.9]"
968,"[  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.   12.3  25.   35.1  25.4  39.5  77.5  74.  140.  133.4
 254.4 370.3 276.8 353.3 346.6 628.8 587.1 468.7 789.6 618.  330.  896.7
 728.1 808.3 859.4 868.9 768.3 916.2 736.2 733.3 415.8 804.3 802.5 400.3
 583.4 475.2 826.9 634.2 801.8 589.  737.5 779.1 686.5 685.6 690.5 823.8
 566.6 315.7 680.8 754.  533.5 512.4 370.1 296.4 181.2 107.  136.2 144.6
 303.2 231.9  98.8  71.4  51.   42.9  44.1  15.1  26.3  28.7  24.1   0.
   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0. ]","[ 98.9 124.6 149.6  94.7  83.4 110.4 140.1 109.  142.8  94.4  88.4 104.7
 106.   98.5  93.8  92.1  80.2  99.4  79.  109.2 116.8  75.4 114.5  91.7
 159.2 178.5 194.1 174.1 231.9 327.  304.5 355.5 325.4 394.4 273.6 304.7
 315.2 320.2 308.9 275.7 370.9 322.2 309.4 243.3 289.1 315.3 305.1 254.4
 281.3 336.8 178.4 304.3 197.6 217.2 345.3 253.7 260.  312.6 361.9 384.5
 340.1 321.1 320.7 396.  412.7 427.2 355.6 394.7 617.1 391.9 623.9 500.8
 489.3 757.2 454.  417.9 481.6 542.7 714.  389.9 605.1 558.  551.7 457.7
 650.2 633.2 569.5 501.7 663.3 701.4 444.3 412.1 362.8 409.5 277.6 276.2]"
969,"[  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.   12.2  25.   39.1  27.5  31.9  61.4  56.  151.5 136.4
 263.2 259.9 323.6 303.9 400.7 627.6 667.2 472.7 570.6 714.5 292.3 748.1
 640.4 899.9 717.1 949.7 685.  753.1 645.2 701.4 452.  802.7 773.  502.7
 641.8 479.  780.2 613.1 725.  728.9 717.4 728.9 616.6 546.1 689.2 689.
 395.8 385.9 630.1 625.4 570.2 573.8 450.6 262.2 172.8 102.6 122.6 187.5
 268.7 285.6 107.1  75.2  69.   32.9  36.5  16.   26.3  33.8  21.8   0.
   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0. ]","[117.7 139.2 144.5  97.7  93.2 136.3 149.3 101.  124.9  94.4 101.9  96.8
 114.3 103.5  85.1  82.1 104.9 117.6  85.8 104.6 100.9  87.2 112.9  89.8
 147.9 211.3 190.2 200.7 212.6 356.5 416.2 399.3 306.3 382.3 294.9 248.1
 282.  388.8 268.8 306.8 309.2 451.7 322.4 266.  264.1 256.4 351.3 282.5
 342.8 350.4 285.8 262.2 219.5 181.3 353.8 275.3 298.  355.4 345.9 423.7
 336.6 342.1 343.4 355.5 349.1 304.5 348.7 447.8 543.8 430.3 595.8 588.6
 514.7 581.3 577.1 418.5 443.9 621.  647.2 433.5 554.5 583.9 624.4 405.4
 838.5 854.1 639.6 522.9 587.3 733.6 453.7 459.9 358.4 327.6 339.3 245.4]"
970,"[  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.   11.9  22.8  35.4  30.2  45.   69.5  54.  116.7 139.1
 310.7 327.5 273.6 295.3 423.9 601.  681.  399.9 678.7 490.1 336.3 795.9
 708.8 960.5 836.5 849.9 752.3 813.9 704.  842.  400.2 985.5 724.8 469.7
 543.9 395.5 737.8 607.3 722.2 690.1 614.8 783.2 690.2 703.1 757.5 620.8
 498.2 377.7 587.6 532.8 551.4 475.  335.7 324.3 178.9 122.2 129.  164.2
 327.4 218.9  98.   73.3  77.9  36.8  35.4  11.7  24.7  24.3  23.8   0.
   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0. ]","[117.5 127.1 180.7  99.5  91.7 117.5 149.9 116.  149.6  74.1  90.3  85.9
 104.6  91.4  98.1 113.8  92.4 105.5  89.  109.3 108.   88.1 118.2  79.2
 138.3 169.8 164.1 217.7 252.3 360.5 341.4 380.3 292.6 496.8 314.6 249.2
 292.1 370.  342.7 261.4 329.  390.9 263.8 248.5 290.8 247.9 248.7 314.7
 349.7 322.3 214.6 239.8 258.4 241.5 310.  278.1 350.2 296.1 325.6 422.7
 292.7 403.  283.1 335.  463.4 403.8 423.6 442.8 684.7 489.5 645.9 530.8
 557.  537.6 535.5 462.9 395.6 584.4 617.6 466.  633.7 564.4 479.4 456.6
 732.9 728.4 560.4 555.1 556.5 679.7 368.2 409.8 441.9 374.7 318.4 245.7]"
971,"[  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.   10.3  24.7  28.2  28.3  37.   53.3  72.  124.1 138.8
 267.9 315.1 304.3 348.2 479.7 616.4 615.7 507.2 669.3 530.9 330.7 721.6
 832.9 879.5 673.4 822.1 653.  895.7 792.  775.4 381.5 965.8 749.5 460.7
 583.5 455.2 821.1 628.7 592.  702.3 718.3 802.  597.8 740.8 728.2 738.5
 435.3 304.7 626.7 563.9 635.1 582.7 404.2 265.8 162.9 116.  121.  156.7
 291.3 240.3 113.6  69.8  56.1  32.1  33.6  17.7  26.1  22.9  25.7   0.
   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0. ]","[ 89.  140.6 150.1 103.2  89.7 128.5 119.  105.  133.8 100.5  97.2 101.5
 104.7 100.6  91.4  94.4  69.7 121.9  71.6 102.9  94.7  73.1 117.5  94.2
 124.9 194.5 162.6 205.4 263.6 384.9 346.6 377.4 347.8 471.  307.7 224.8
 286.6 370.  334.5 233.2 419.5 424.6 284.8 214.6 255.1 250.2 265.5 321.5
 333.8 326.9 276.1 255.8 278.3 257.2 249.8 234.9 265.1 324.1 358.4 338.6
 285.6 271.7 293.6 376.  382.1 359.5 305.8 337.5 624.7 387.9 530.9 591.2
 455.9 575.9 674.  499.8 393.2 528.9 686.2 482.5 563.6 549.2 658.1 508.6
 804.8 611.1 667.6 575.2 536.7 583.9 406.4 365.1 346.6 351.2 379.  217.5]"
972,"[  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    9.6  26.1  41.8  26.   34.   59.4  68.2 103.3 117.9
 337.6 294.2 326.6 319.4 425.3 651.5 787.3 527.9 597.7 620.7 323.4 812.9
 762.4 713.3 657.  784.2 523.6 855.  742.  686.7 375.9 858.5 783.3 503.4
 531.3 509.4 801.8 620.2 657.3 832.1 668.8 824.5 671.2 700.7 646.8 801.4
 477.4 395.4 667.4 609.2 477.7 593.5 300.8 331.5 172.3 101.5 100.  166.7
 304.5 227.9  81.4  71.7  72.2  34.6  41.   12.7  22.1  28.8  23.9   0.
   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0. ]","[111.1 137.1 141.7 112.7  90.6 117.2 129.7 108.1 128.4  95.   97.4  94.5
 102.9 102.2  82.2 106.2  81.8 108.4  83.1 116.9  88.1  88.1 121.   76.
 128.3 173.8 168.2 222.5 315.5 317.7 401.3 386.8 277.3 385.5 342.3 246.5
 235.4 432.5 281.3 254.8 278.3 392.1 295.9 282.  299.7 300.9 336.5 337.4
 254.9 344.1 202.5 249.4 223.5 256.2 248.2 296.7 293.5 328.6 303.3 301.
 325.5 313.1 328.9 320.6 413.1 388.7 307.6 383.8 600.6 383.4 532.9 705.
 509.5 726.2 574.  442.9 412.7 576.1 602.2 431.6 565.5 648.9 582.7 463.1
 710.6 682.6 648.6 375.7 578.3 573.5 443.5 366.5 417.3 397.3 300.8 232.3]"
973,"[  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.   11.9  21.9  39.3  32.   34.1  67.5  52.5 118.4 173.5
 323.7 339.  333.4 268.1 417.5 552.9 745.3 513.  637.3 572.9 346.8 727.1
 896.1 668.6 583.1 866.7 735.5 738.7 684.8 949.3 396.1 656.4 881.4 552.3
 557.7 433.2 682.6 635.5 677.2 772.1 816.9 667.6 691.9 611.9 768.8 729.3
 472.1 353.5 643.7 516.6 628.9 544.  350.8 281.1 199.3  97.4 132.4 160.7
 331.2 254.2  89.2 101.8  65.   29.3  40.   14.5  26.5  24.5  25.2   0.
   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0. ]","[ 99.4 118.7 146.6 100.2  85.4 112.7 166.1 122.9 147.5 105.3  95.   95.6
 108.7  87.3 103.   96.9  86.7 104.8  87.5 112.5 110.1  97.  118.1  82.5
 160.1 150.8 222.2 170.8 327.3 284.5 351.2 397.5 290.9 462.5 320.2 262.
 271.5 361.4 328.9 291.1 344.9 370.5 342.5 280.7 316.7 289.1 288.1 270.1
 330.2 350.9 211.6 272.7 233.6 255.6 303.8 241.1 237.4 286.8 328.5 370.9
 340.1 359.1 271.1 331.5 344.9 392.  343.5 404.7 639.4 355.7 546.7 573.8
 543.8 700.2 680.4 426.7 459.4 648.4 769.4 531.5 579.8 506.  699.3 457.7
 908.5 819.5 495.4 523.9 628.1 659.5 485.7 433.2 393.  310.4 314.3 253.1]"
974,"[  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.   11.3  21.6  38.2  28.3  34.   65.9  62.4 115.3 137.6
 294.  310.6 338.2 276.1 433.  598.5 596.5 488.  683.9 664.9 331.7 824.9
 891.4 942.3 704.  811.7 877.1 776.3 659.7 810.  427.4 839.  675.4 420.1
 703.4 459.5 866.  608.8 644.9 610.5 719.  682.5 720.9 790.6 598.7 750.5
 515.8 354.  604.  592.3 609.7 534.6 318.5 314.4 169.5 118.5 117.8 175.8
 300.9 234.4 101.4  69.6  73.8  32.2  38.3  16.4  26.7  24.8  22.3   0.
   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0. ]","[ 92.2 120.9 121.9  98.7  95.8 136.9 121.7 115.4 119.8  93.1  79.6 103.5
 109.6  93.1 107.8 103.9  87.7 116.7  90.3 116.7 119.9  84.8 117.5  98.6
 179.8 173.9 170.3 209.9 296.1 355.  378.2 310.9 337.8 506.4 241.4 221.3
 354.6 366.5 313.3 262.9 333.7 454.8 281.5 265.  269.7 328.7 310.7 297.3
 270.5 349.1 237.1 282.5 230.  235.3 305.8 289.6 277.4 280.  359.2 326.2
 318.7 313.7 270.  347.7 420.3 390.3 348.4 349.8 502.4 424.4 632.7 569.9
 481.7 593.7 525.7 499.6 363.2 489.2 713.5 519.9 524.  478.5 655.6 469.
 813.1 612.5 627.  599.4 614.1 584.8 425.3 427.5 335.  417.5 297.5 277.3]"
975,"[  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.   12.1  22.6  32.3  31.9  46.4  68.7  81.3  99.6 131.6
 294.2 324.2 269.3 359.5 361.  609.5 558.9 539.  577.2 720.1 309.1 847.7
 702.2 917.5 715.4 716.3 680.6 855.9 607.2 641.1 467.4 796.6 652.9 454.9
 523.5 380.  830.  436.1 549.  724.5 743.7 807.4 763.3 700.7 676.1 766.7
 524.8 400.5 625.2 429.1 500.  502.4 297.8 332.  197.  107.4 124.2 161.9
 344.6 243.3  90.6  83.1  59.6  30.4  36.9  12.7  22.   29.6  17.5   0.
   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0. ]","[114.5 129.9 118.9  88.2  87.5 126.3 150.4 111.2 121.1  94.  102.9  83.9
 108.   92.2  89.6  82.1  97.4 100.4  82.8 111.  114.   78.4  97.5  82.1
 151.7 193.  208.6 229.7 208.8 304.2 380.2 420.  301.1 465.2 294.4 219.2
 311.4 400.4 340.1 259.3 262.7 368.1 257.7 245.8 240.5 276.7 261.6 294.5
 292.1 359.4 244.3 243.4 232.1 205.5 250.8 259.  319.2 300.6 334.8 350.5
 289.5 350.9 299.8 296.6 398.6 404.1 384.4 394.4 685.3 520.7 541.3 535.2
 582.9 584.  581.2 559.7 521.4 602.  635.3 486.7 505.5 600.8 682.3 413.8
 613.8 615.  485.8 507.6 669.8 594.6 338.4 437.2 395.2 349.4 297.4 201.4]"
976,"[  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.   11.6  20.5  30.7  31.5  40.7  65.2  60.1 128.4 145.
 266.6 279.9 237.8 331.2 457.6 600.4 675.5 518.4 565.  646.9 352.4 716.3
 910.  750.6 726.5 728.  671.4 899.3 651.5 770.6 451.1 849.4 777.6 389.7
 631.9 391.5 692.2 627.1 687.1 723.3 556.3 771.5 739.6 755.  818.8 783.9
 465.2 350.2 747.2 531.9 516.  470.9 371.8 291.4 165.6 107.7 134.4 146.5
 307.2 236.7  91.4  83.4  54.   39.3  40.4  14.6  24.7  29.3  21.8   0.
   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0. ]","[118.7 140.8 192.5 102.   71.5 120.8 152.8  97.5 119.3  97.   87.3  93.9
 117.2  99.9  92.8  97.9  90.9 111.4  92.3 108.8 116.2  82.2 114.6  89.
 141.9 177.9 158.5 201.6 265.6 365.5 344.3 481.1 303.3 470.8 288.2 247.3
 309.3 440.1 281.8 265.2 368.8 390.7 292.7 257.7 223.9 277.2 298.3 275.9
 342.1 360.6 225.3 241.7 222.3 184.9 312.8 266.7 283.9 307.3 345.3 400.4
 294.6 312.3 286.9 335.6 381.3 378.8 315.4 438.4 586.7 373.  620.9 578.5
 565.  597.5 572.6 386.5 443.3 521.8 697.8 538.7 451.6 501.3 603.1 395.9
 661.5 663.1 646.3 533.8 592.1 667.1 391.7 364.9 395.2 366.2 352.6 228.8]"
977,"[  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.   13.4  20.1  33.7  26.7  51.3  65.4  64.1 148.1 141.2
 286.2 266.3 275.  275.7 388.7 678.  624.9 446.4 560.4 573.9 339.  733.9
 683.1 883.8 604.6 746.  775.9 830.3 820.7 771.2 362.4 868.8 815.4 470.2
 628.5 468.6 921.3 562.2 790.5 743.4 644.  700.3 683.2 677.9 827.3 814.1
 400.5 450.8 740.1 566.  486.3 501.  363.5 294.3 134.3 119.1 114.5 168.2
 299.7 223.8  99.5  91.1  71.5  34.9  45.5  13.2  22.9  25.5  25.    0.
   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0. ]","[116.  125.  123.1 102.4  84.7 127.5 125.9 125.6  89.2  97.2  79.3  97.9
 114.8  94.   94.4  89.7  97.5 112.4  87.6 108.4 101.2  81.2  91.5  93.4
 137.8 149.7 176.7 205.3 272.3 352.4 391.5 436.  319.5 467.2 357.8 248.5
 262.  402.  325.2 288.8 347.7 389.6 252.6 243.4 307.2 236.4 307.9 293.3
 300.9 318.7 258.9 223.6 268.1 228.1 267.5 274.5 257.1 360.2 340.7 326.
 329.4 334.8 290.7 334.3 371.6 381.4 361.6 421.2 665.9 437.8 572.6 506.3
 515.8 600.1 599.  438.5 450.2 614.4 665.9 436.  539.1 545.6 594.9 452.6
 704.  517.  625.7 583.  623.3 685.8 370.9 442.3 402.7 364.5 298.  239. ]"
978,"[  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.   13.3  22.4  31.3  26.8  40.4  53.2  65.  133.2 124.8
 271.9 377.3 268.  323.6 375.8 666.7 591.9 453.1 642.2 505.7 382.7 655.3
 848.3 784.6 656.4 884.5 688.4 747.  829.4 676.1 430.9 907.4 775.5 449.
 550.3 476.7 655.6 631.6 628.5 738.8 707.8 765.1 748.7 740.6 804.  669.3
 438.8 335.4 709.3 592.3 529.2 421.  466.8 263.7 177.1  89.6 154.4 167.9
 301.5 273.4  77.9  80.2  69.5  34.2  35.8  14.8  25.5  33.6  20.2   0.
   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0. ]","[118.2 139.8 143.2  94.3  87.6 120.1 150.9 114.6 135.5  84.2  89.4  74.
 120.1  94.6 116.6  86.   74.3 129.   92.9 129.8 113.7  92.5 132.1  79.6
 151.9 150.9 202.2 215.6 255.5 312.9 423.2 376.9 345.9 423.3 321.8 281.
 269.1 382.6 326.3 321.  275.3 410.  306.7 286.8 302.3 223.2 313.9 263.8
 327.9 392.7 175.3 217.6 253.1 236.9 324.3 301.2 303.9 309.3 285.2 414.1
 324.  253.3 300.7 383.2 430.7 370.  329.  370.3 607.8 468.1 575.5 501.6
 421.1 593.2 604.5 382.3 495.6 615.8 647.2 419.9 593.3 521.7 465.2 335.4
 833.9 699.8 625.1 546.9 698.  557.5 447.7 481.5 393.  358.2 333.4 244.3]"
979,"[  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    9.4  19.7  26.7  26.6  43.6  68.6  66.1 110.1 139.3
 237.4 344.2 314.  330.3 502.  664.  604.5 473.1 553.7 520.1 339.5 766.4
 870.7 723.8 716.8 789.6 756.6 572.1 752.1 655.3 469.5 788.4 695.9 426.9
 613.2 400.3 815.5 592.3 699.3 624.5 683.3 684.3 626.3 620.6 741.8 770.
 454.2 344.4 573.1 622.4 577.9 591.4 313.6 311.4 170.6  90.4 113.1 167.4
 316.8 231.4  80.4  61.8  61.8  33.2  35.1  11.7  23.8  25.5  24.8   0.
   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0. ]","[104.4 144.1 166.1  94.5  90.5 136.  116.3 117.1 130.2  91.9  89.3 110.1
  95.9 105.8  94.1  97.5  75.2 122.1  73.8  81.2  99.7  83.8 105.7 101.3
 153.3 132.9 224.3 242.6 266.2 361.2 387.2 344.5 344.5 437.1 301.4 256.2
 288.  334.9 328.9 266.3 284.2 469.7 288.7 276.7 314.7 304.5 292.8 240.7
 259.7 316.5 224.9 209.  269.5 217.9 311.5 236.6 284.7 257.9 350.3 410.6
 332.3 333.7 343.8 309.3 389.8 320.6 382.3 359.8 741.3 427.1 591.8 596.8
 558.9 751.9 545.4 431.  367.7 601.3 697.2 399.8 564.5 596.2 573.2 429.1
 784.5 671.6 622.3 526.3 609.8 672.3 308.  389.1 350.4 319.5 329.9 212.4]"
980,"[  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.   11.7  25.1  35.9  25.4  44.9  52.9  73.9 140.3 146.9
 239.4 307.5 292.2 300.8 438.7 593.9 687.5 547.2 652.2 633.6 341.5 927.3
 771.6 977.9 741.2 828.2 622.5 663.7 782.5 749.2 462.4 823.6 695.5 406.1
 594.5 467.9 841.7 486.4 628.7 795.3 654.4 768.  720.4 808.8 790.1 799.4
 500.4 377.1 563.6 637.1 571.  462.1 349.5 254.4 145.5  98.5 118.3 178.8
 338.9 210.9  84.6  74.8  59.2  38.9  44.3  15.   27.6  25.2  23.6   0.
   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0. ]","[113.7 133.9 132.3 104.5 105.8 113.1 130.6 117.  174.4  95.3  88.3  84.1
 104.9  94.8 106.5  74.8  88.5 117.7  76.4  92.7  90.6  73.3 105.6 101.9
 158.8 185.9 202.4 191.2 254.7 395.7 342.  383.5 353.7 518.8 312.1 235.7
 291.8 355.1 320.3 274.8 318.3 468.8 288.5 318.7 269.9 214.1 336.6 339.5
 312.1 345.2 258.3 210.3 266.7 240.6 293.5 256.9 285.2 294.7 324.  357.5
 335.1 301.8 306.9 360.6 337.7 416.8 420.1 385.3 519.  437.2 515.6 466.9
 530.6 621.4 670.9 464.4 440.2 537.6 639.4 470.7 643.1 524.5 484.2 371.
 600.2 647.3 475.9 613.5 579.8 680.2 457.  405.7 442.3 368.  338.9 228.3]"
981,"[  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.    9.8  22.   38.5  31.9  43.   60.8  66.3 131.9 133.7
 295.7 327.4 259.5 358.5 467.1 649.8 627.4 519.1 649.7 610.3 328.5 763.3
 912.7 911.7 619.4 757.6 635.7 645.1 707.7 837.5 398.2 835.9 705.8 446.2
 625.2 405.6 865.  537.2 747.9 716.5 690.5 771.8 597.3 831.2 694.7 610.5
 523.4 407.3 702.8 594.4 520.  614.2 375.2 252.1 174.9  94.5 134.4 180.8
 333.1 235.5 103.1  83.9  61.1  39.1  30.7  10.3  24.4  26.8  18.9   0.
   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0. ]","[ 93.  139.5 148.8  87.   88.4 140.6 130.2 121.6 122.3  80.   93.2 101.
 106.3 106.4  82.9  92.8  82.5 107.5  77.5  85.  103.2  84.3 113.5  91.2
 158.8 170.5 177.2 226.5 303.8 366.8 323.6 389.9 321.6 354.9 274.3 215.1
 273.5 398.4 284.8 275.2 330.8 327.4 288.9 274.4 270.5 284.7 301.4 332.
 277.4 401.1 267.7 208.2 273.5 214.1 266.7 217.  330.8 288.  300.3 382.9
 350.3 323.5 284.6 303.6 455.5 367.1 272.7 500.4 714.4 478.4 543.5 513.4
 574.5 690.2 553.4 469.4 324.3 551.6 581.2 431.4 632.6 602.7 574.2 438.4
 782.6 733.3 538.5 485.2 655.4 714.2 400.9 370.9 377.2 381.2 313.6 287.6]"
982,"[  0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.
   0.    0.    0.   12.   21.1  26.6  30.1  38.9  62.3  63.1 121.5 152.5
 266.1 295.2 314.3 352.8 448.3 610.6 702.4 590.3 656.8 724.3 374.5 521.9
 769.8 940.2 646.6 879.4 899.1 801.8 727.4 774.6 413.8 444.5 681.9 440.7
 572.2 438.1 822.9 672.3 569.3 818.4 761.7 784.2 685.1 726.8 755.  740.4
 425.9 308.4 731.4 551.8 564.6 482.1 300.8 309.9 171.6 106.3 139.2 168.9
 322.5 249.2  87.9  75.7  55.7  43.3  37.1  14.9  22.6  31.2  21.2   0.
   0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0.    0. ]","[119.3 122.  151.1  95.3  81.9 110.8 150.1 108.5 148.8  85.4  81.4  94.5
 107.2  82.5 105.4  75.9  74.6 132.3  80.6 105.1 125.6  84.2 114.   77.
 139.8 187.8 192.5 221.7 254.5 397.7 439.1 423.8 285.7 522.4 381.  252.7
 283.3 350.9 316.9 246.7 322.4 446.1 263.8 231.5 268.9 274.  331.3 259.1
 336.4 396.8 205.4 265.3 250.5 234.1 246.6 278.7 232.7 289.7 332.1 389.8
 346.3 339.  249.9 317.4 431.8 451.8 312.7 371.2 500.5 451.5 603.5 587.7
 479.8 458.4 616.  440.8 447.4 685.1 662.6 385.8 628.2 538.  621.6 504.7
 717.4 567.6 529.1 527.6 698.4 560.3 388.2 401.6 393.2 371.9 252.3 221.2]"
